,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
29308,45, State-gov,312678,14, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,38, United-States, <=50K
29310,31, Private,198751,13, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
29311,63, Private,131519,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
29312,45, Private,285060,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
29313,28, State-gov,189765,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
29314,23, Private,130905,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
29315,50, Private,146325,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
29316,33, Private,102821,8, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
29318,27, Private,388998,13, Never-married, Sales, Not-in-family, White, Male,13550,0,46, United-States, >50K
29319,29, Private,82910,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29320,36, Private,309122,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
29321,60, Private,532845,2, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
29325,23, Private,55215,13, Never-married, Sales, Own-child, White, Male,0,0,55, United-States, <=50K
29326,38, Self-emp-inc,176357,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
29327,60, Private,185836,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29328,20, Self-emp-not-inc,54152,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
29329,37, Private,212437,10, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,48, United-States, <=50K
29330,37, Private,224566,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
29331,58, Private,200040,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29332,25, Private,41526,13, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Canada, <=50K
29333,27, Private,89598,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,60, United-States, <=50K
29334,33, Private,323811,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,55, United-States, <=50K
29335,43, State-gov,30824,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29336,21, Federal-gov,181096,10, Never-married, Tech-support, Own-child, Black, Male,0,0,20, United-States, <=50K
29337,45, Private,217953,9, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, <=50K
29338,44, Private,222635,3, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
29340,53, Private,346871,9, Divorced, Prof-specialty, Not-in-family, White, Male,4787,0,46, United-States, >50K
29341,31, Private,184889,9, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
29342,18, Federal-gov,101709,7, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Philippines, <=50K
29343,20, Private,125010,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
29344,32, Private,53135,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
29345,48, Private,498328,6, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
29346,46, Private,604380,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
29347,28, Private,174327,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
29348,27, Self-emp-not-inc,357283,9, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29349,18, Federal-gov,280728,10, Never-married, Sales, Own-child, White, Female,0,0,32, United-States, <=50K
29350,69, Self-emp-not-inc,185039,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386,0,12, United-States, >50K
29351,50, Self-emp-inc,251240,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
29352,43, Private,143046,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Greece, <=50K
29353,32, Private,210541,13, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
29354,43, Private,172364,9, Separated, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
29355,52, Self-emp-not-inc,138611,9, Married-civ-spouse, Sales, Husband, White, Male,7688,0,55, United-States, >50K
29357,35, Private,139647,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
29360,46, Private,164427,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
29361,58, Private,205235,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
29362,46, Self-emp-inc,192779,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
29363,40, Private,163434,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
29364,25, Private,264055,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
29365,22, Private,336215,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
29366,33, Federal-gov,78307,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29367,49, Federal-gov,233059,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29368,62, Private,91433,6, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
29369,56, Local-gov,157525,10, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,48, United-States, <=50K
29370,24, Private,86065,9, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, Mexico, <=50K
29371,42, Private,22831,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
29372,41, Private,180181,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
29373,23, Private,212617,13, Never-married, Other-service, Not-in-family, White, Male,0,0,66, Ecuador, <=50K
29375,35, Private,336793,13, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
29377,22, Private,283969,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, <=50K
29378,32, Self-emp-not-inc,35595,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
29379,25, Private,410240,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29380,66, Private,178120,3, Divorced, Priv-house-serv, Not-in-family, Black, Female,0,0,15, United-States, <=50K
29381,26, State-gov,294400,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,38, United-States, <=50K
29382,46, Private,65353,10, Divorced, Transport-moving, Own-child, White, Male,3325,0,55, United-States, <=50K
29383,55, Private,189719,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
29384,24, Private,23438,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29385,25, Private,178037,9, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
29386,22, Private,109815,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29387,31, Private,197860,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29388,30, Private,271933,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29389,54, Private,141663,9, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
29391,56, Private,92215,5, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
29392,47, Private,93449,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
29393,29, Private,235393,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
29394,53, Private,151864,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29395,22, Private,189277,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
29397,42, Private,344572,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
29398,21, Private,265356,10, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
29399,36, Self-emp-inc,166880,9, Never-married, Other-service, Not-in-family, White, Female,0,0,70, United-States, <=50K
29401,69, Private,213249,11, Widowed, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
29402,31, Private,112627,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29403,48, Private,125120,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,55, United-States, <=50K
29404,23, Private,60409,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
29405,24, Private,243190,12, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Male,8614,0,40, United-States, >50K
29406,47, Private,583755,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
29407,36, Private,68089,9, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29408,39, Private,306646,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
29409,22, Private,186573,9, Never-married, Transport-moving, Not-in-family, White, Female,0,0,46, United-States, <=50K
29410,27, Private,279580,13, Never-married, Sales, Not-in-family, White, Male,10520,0,45, United-States, >50K
29411,36, Private,437909,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29412,54, Private,420691,2, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
29413,33, Federal-gov,94193,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29414,42, Private,154076,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,50, United-States, >50K
29415,52, Private,145879,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, <=50K
29416,23, Private,208946,13, Never-married, Sales, Own-child, White, Male,0,0,32, United-States, <=50K
29417,33, Private,231826,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
29418,30, Private,178587,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
29419,35, Private,213208,11, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,38, Jamaica, <=50K
29421,27, Private,153869,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,37, United-States, <=50K
29422,24, Private,88676,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
29423,44, Local-gov,151089,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29424,62, Private,138621,11, Separated, Priv-house-serv, Not-in-family, Black, Female,0,0,20, United-States, <=50K
29425,45, Private,30457,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
29426,75, Self-emp-not-inc,213349,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50K
29427,47, Private,192776,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
29428,64, Private,192884,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
29429,54, Private,103024,9, Divorced, Tech-support, Not-in-family, White, Male,0,0,42, United-States, >50K
29430,41, Federal-gov,510072,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29431,33, Private,178615,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29432,20, Private,249956,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
29433,51, Private,177705,13, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
29434,45, Self-emp-inc,121124,15, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
29436,43, Private,557349,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Yugoslavia, <=50K
29437,30, Private,89735,9, Never-married, Craft-repair, Own-child, White, Male,0,1504,40, United-States, <=50K
29438,32, Private,222548,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
29440,61, Private,316359,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
29441,21, Private,200089,2, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,40, England, <=50K
29442,56, Private,271795,7, Divorced, Craft-repair, Not-in-family, White, Male,0,0,49, United-States, <=50K
29443,28, Private,31801,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,60, United-States, <=50K
29444,23, Private,196508,10, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
29445,55, Private,189933,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,84, United-States, <=50K
29447,33, Private,361497,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50K
29448,22, Private,150175,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
29449,43, Local-gov,155106,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29450,32, Self-emp-not-inc,62272,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
29451,38, Private,189916,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
29452,18, Private,324011,5, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
29453,35, Private,105803,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
29455,29, Private,107998,9, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
29456,19, Private,340567,2, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,55, Mexico, <=50K
29457,39, Private,167777,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
29458,29, Private,228860,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, United-States, >50K
29459,45, Self-emp-inc,40666,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
29460,44, Private,277488,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103,0,40, United-States, >50K
29461,42, Local-gov,195897,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29462,34, Private,242984,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29463,52, Local-gov,236497,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
29465,64, Private,59829,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, France, <=50K
29466,30, Private,24292,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
29467,43, Local-gov,180407,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,42, Germany, <=50K
29468,49, Self-emp-not-inc,121238,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
